2015/06/23:14:37:16:860 	 index:0 
2015/06/23:14:38:31:776 	 index:1870 
2015/06/23:14:38:31:815 	 index:1871 
2015/06/23:14:38:31:856 	 index:1872 
2015/06/23:14:38:31:896 	 index:1873 
2015/06/23:14:38:31:936 	 index:1874 
2015/06/23:14:38:31:979 	 index:1875 
2015/06/23:14:38:32:017 	 index:1876 
2015/06/23:14:38:32:056 	 index:1877 
2015/06/23:14:38:32:095 	 index:1878 
2015/06/23:14:38:32:136 	 index:1879 
2015/06/23:14:38:32:179 	 index:1880 
2015/06/23:14:38:32:216 	 index:1881 
2015/06/23:14:38:32:257 	 index:1882 
2015/06/23:14:38:32:297 	 index:1883 
2015/06/23:14:38:32:336 	 index:1884 
2015/06/23:14:38:32:376 	 index:1885 
2015/06/23:14:38:32:416 	 index:1886 
2015/06/23:14:38:32:455 	 index:1887 
2015/06/23:14:38:32:499 	 index:1888 
2015/06/23:14:38:32:537 	 index:1889 
2015/06/23:14:38:32:577 	 index:1890 
2015/06/23:14:38:32:616 	 index:1891 
2015/06/23:14:38:32:658 	 index:1892 
2015/06/23:14:38:32:696 	 index:1893 
2015/06/23:14:38:32:738 	 index:1894 
2015/06/23:14:38:32:778 	 index:1895 
2015/06/23:14:38:32:816 	 index:1896 
2015/06/23:14:38:32:856 	 index:1897 
2015/06/23:14:38:32:898 	 index:1898 
2015/06/23:14:38:32:938 	 index:1899 
2015/06/23:14:38:32:976 	 index:1900 
2015/06/23:14:38:33:020 	 index:1901 
2015/06/23:14:38:33:060 	 index:1902 
2015/06/23:14:38:33:097 	 index:1903 
2015/06/23:14:38:33:139 	 index:1904 
2015/06/23:14:38:33:178 	 index:1905 
2015/06/23:14:38:33:217 	 index:1906 
2015/06/23:14:38:33:258 	 index:1907 
2015/06/23:14:38:33:298 	 index:1908 
2015/06/23:14:38:33:337 	 index:1909 
2015/06/23:14:38:33:379 	 index:1910 
2015/06/23:14:38:33:417 	 index:1911 
2015/06/23:14:38:33:458 	 index:1912 
2015/06/23:14:38:33:498 	 index:1913 
2015/06/23:14:38:33:539 	 index:1914 
2015/06/23:14:38:33:579 	 index:1915 
2015/06/23:14:38:33:619 	 index:1916 
2015/06/23:14:38:33:658 	 index:1917 
2015/06/23:14:38:33:700 	 index:1918 
2015/06/23:14:38:33:741 	 index:1919 
2015/06/23:14:38:33:779 	 index:1920 
2015/06/23:14:38:33:818 	 index:1921 
2015/06/23:14:38:33:860 	 index:1922 
2015/06/23:14:38:33:899 	 index:1923 
2015/06/23:14:38:33:940 	 index:1924 
2015/06/23:14:38:33:980 	 index:1925 
2015/06/23:14:38:34:019 	 index:1926 
2015/06/23:14:38:34:058 	 index:1927 
2015/06/23:14:38:34:099 	 index:1928 
2015/06/23:14:38:34:140 	 index:1929 
2015/06/23:14:38:34:180 	 index:1930 
2015/06/23:14:38:34:219 	 index:1931 
2015/06/23:14:38:34:260 	 index:1932 
2015/06/23:14:38:34:299 	 index:1933 
2015/06/23:14:38:34:340 	 index:1934 
2015/06/23:14:38:34:380 	 index:1935 
2015/06/23:14:38:34:420 	 index:1936 
2015/06/23:14:38:34:459 	 index:1937 
2015/06/23:14:38:34:500 	 index:1938 
2015/06/23:14:38:34:539 	 index:1939 
2015/06/23:14:38:34:579 	 index:1940 
2015/06/23:14:38:34:620 	 index:1941 
2015/06/23:14:38:34:660 	 index:1942 
2015/06/23:14:38:34:701 	 index:1943 
2015/06/23:14:38:34:740 	 index:1944 
2015/06/23:14:38:34:779 	 index:1945 
2015/06/23:14:38:34:819 	 index:1946 
2015/06/23:14:38:34:860 	 index:1947 
2015/06/23:14:38:34:900 	 index:1948 
2015/06/23:14:38:34:941 	 index:1949 
2015/06/23:14:38:34:980 	 index:1950 
2015/06/23:14:38:35:020 	 index:1951 
2015/06/23:14:38:35:061 	 index:1952 
2015/06/23:14:38:35:100 	 index:1953 
2015/06/23:14:38:35:140 	 index:1954 
2015/06/23:14:38:35:182 	 index:1955 
2015/06/23:14:38:35:221 	 index:1956 
2015/06/23:14:38:35:261 	 index:1957 
2015/06/23:14:38:35:301 	 index:1958 
2015/06/23:14:38:35:340 	 index:1959 
2015/06/23:14:38:35:384 	 index:1960 
2015/06/23:14:38:35:456 	 index:1961 
2015/06/23:14:38:35:461 	 index:1962 
2015/06/23:14:38:35:500 	 index:1963 
2015/06/23:14:38:35:543 	 index:1964 
2015/06/23:14:38:35:581 	 index:1965 
2015/06/23:14:38:35:620 	 index:1966 
2015/06/23:14:38:35:662 	 index:1967 
2015/06/23:14:38:35:701 	 index:1968 
2015/06/23:14:38:35:741 	 index:1969 
2015/06/23:14:38:35:783 	 index:1970 
2015/06/23:14:38:35:822 	 index:1971 
2015/06/23:14:38:35:861 	 index:1972 
2015/06/23:14:38:35:902 	 index:1973 
2015/06/23:14:38:35:942 	 index:1974 
2015/06/23:14:38:35:981 	 index:1975 
2015/06/23:14:38:36:021 	 index:1976 
2015/06/23:14:38:36:062 	 index:1977 
2015/06/23:14:38:36:101 	 index:1978 
2015/06/23:14:38:36:143 	 index:1979 
2015/06/23:14:38:36:182 	 index:1980 
2015/06/23:14:38:36:222 	 index:1981 
2015/06/23:14:38:36:262 	 index:1982 
2015/06/23:14:38:36:303 	 index:1983 
2015/06/23:14:38:36:343 	 index:1984 
2015/06/23:14:38:36:382 	 index:1985 
2015/06/23:14:38:36:423 	 index:1986 
2015/06/23:14:38:36:463 	 index:1987 
2015/06/23:14:38:36:501 	 index:1988 
2015/06/23:14:38:36:544 	 index:1989 
2015/06/23:14:38:36:583 	 index:1990 
2015/06/23:14:38:36:622 	 index:1991 
2015/06/23:14:38:36:664 	 index:1992 
2015/06/23:14:38:36:703 	 index:1993 
2015/06/23:14:38:36:744 	 index:1994 
2015/06/23:14:38:36:784 	 index:1995 
2015/06/23:14:38:36:823 	 index:1996 
2015/06/23:14:38:36:864 	 index:1997 
2015/06/23:14:38:36:904 	 index:1998 
2015/06/23:14:38:36:942 	 index:1999 
2015/06/23:14:38:36:984 	 index:2000 
2015/06/23:14:38:37:023 	 index:2001 
2015/06/23:14:38:37:063 	 index:2002 
2015/06/23:14:38:37:103 	 index:2003 
2015/06/23:14:38:37:143 	 index:2004 
2015/06/23:14:38:37:184 	 index:2005 
2015/06/23:14:38:37:224 	 index:2006 
2015/06/23:14:38:37:265 	 index:2007 
2015/06/23:14:38:37:306 	 index:2008 
2015/06/23:14:38:37:345 	 index:2009 
2015/06/23:14:38:37:384 	 index:2010 
2015/06/23:14:38:37:425 	 index:2011 
2015/06/23:14:38:37:466 	 index:2012 
2015/06/23:14:38:37:504 	 index:2013 
2015/06/23:14:38:37:545 	 index:2014 
2015/06/23:14:38:37:585 	 index:2015 
2015/06/23:14:38:37:623 	 index:2016 
2015/06/23:14:38:37:666 	 index:2017 
2015/06/23:14:38:37:705 	 index:2018 
2015/06/23:14:38:37:744 	 index:2019 
2015/06/23:14:38:37:785 	 index:2020 
2015/06/23:14:38:37:825 	 index:2021 
2015/06/23:14:38:37:864 	 index:2022 
2015/06/23:14:38:37:905 	 index:2023 
2015/06/23:14:38:37:946 	 index:2024 
2015/06/23:14:38:37:985 	 index:2025 
2015/06/23:14:38:38:025 	 index:2026 
2015/06/23:14:38:38:064 	 index:2027 
2015/06/23:14:38:38:105 	 index:2028 
2015/06/23:14:38:38:145 	 index:2029 
2015/06/23:14:38:38:184 	 index:2030 
2015/06/23:14:38:38:225 	 index:2031 
2015/06/23:14:38:38:266 	 index:2032 
2015/06/23:14:38:38:306 	 index:2033 
2015/06/23:14:38:38:346 	 index:2034 
2015/06/23:14:38:38:387 	 index:2035 
2015/06/23:14:38:38:427 	 index:2036 
2015/06/23:14:38:38:465 	 index:2037 
2015/06/23:14:38:38:508 	 index:2038 
2015/06/23:14:38:38:547 	 index:2039 
2015/06/23:14:38:38:586 	 index:2040 
2015/06/23:14:38:38:626 	 index:2041 
2015/06/23:14:38:38:666 	 index:2042 
2015/06/23:14:38:38:706 	 index:2043 
2015/06/23:14:38:38:746 	 index:2044 
2015/06/23:14:38:38:787 	 index:2045 
2015/06/23:14:38:38:825 	 index:2046 
2015/06/23:14:38:38:865 	 index:2047 
2015/06/23:14:38:38:906 	 index:2048 
2015/06/23:14:38:38:945 	 index:2049 
2015/06/23:14:38:38:987 	 index:2050 
2015/06/23:14:38:39:024 	 index:2051 
2015/06/23:14:38:39:067 	 index:2052 
2015/06/23:14:38:39:105 	 index:2053 
2015/06/23:14:38:39:151 	 index:2054 
2015/06/23:14:38:39:186 	 index:2055 
2015/06/23:14:38:39:225 	 index:2056 
2015/06/23:14:38:39:267 	 index:2057 
2015/06/23:14:38:39:311 	 index:2058 
2015/06/23:14:38:39:351 	 index:2059 
2015/06/23:14:38:39:411 	 index:2060 
2015/06/23:14:38:39:501 	 index:2061 
2015/06/23:14:38:39:503 	 index:2062 
2015/06/23:14:38:39:508 	 index:2063 
2015/06/23:14:38:39:547 	 index:2064 
2015/06/23:14:38:39:586 	 index:2065 
2015/06/23:14:38:39:629 	 index:2066 
2015/06/23:14:38:39:668 	 index:2067 
2015/06/23:14:38:39:706 	 index:2068 
2015/06/23:14:38:39:748 	 index:2069 
2015/06/23:14:38:39:787 	 index:2070 
2015/06/23:14:38:39:827 	 index:2071 
2015/06/23:14:38:39:866 	 index:2072 
2015/06/23:14:38:39:907 	 index:2073 
2015/06/23:14:38:39:948 	 index:2074 
2015/06/23:14:38:39:988 	 index:2075 
2015/06/23:14:38:40:027 	 index:2076 
2015/06/23:14:38:40:070 	 index:2077 
2015/06/23:14:38:40:109 	 index:2078 
2015/06/23:14:38:40:146 	 index:2079 
2015/06/23:14:38:40:188 	 index:2080 
2015/06/23:14:38:40:227 	 index:2081 
2015/06/23:14:38:40:266 	 index:2082 
2015/06/23:14:38:40:308 	 index:2083 
2015/06/23:14:38:40:349 	 index:2084 
2015/06/23:14:38:40:389 	 index:2085 
2015/06/23:14:38:40:429 	 index:2086 
2015/06/23:14:38:40:468 	 index:2087 
2015/06/23:14:38:40:508 	 index:2088 
2015/06/23:14:38:40:548 	 index:2089 
2015/06/23:14:38:40:587 	 index:2090 
2015/06/23:14:38:40:629 	 index:2091 
2015/06/23:14:38:40:670 	 index:2092 
2015/06/23:14:38:40:709 	 index:2093 
2015/06/23:14:38:40:749 	 index:2094 
2015/06/23:14:38:40:789 	 index:2095 
2015/06/23:14:38:40:829 	 index:2096 
2015/06/23:14:38:40:868 	 index:2097 
2015/06/23:14:38:40:910 	 index:2098 
2015/06/23:14:38:40:951 	 index:2099 
2015/06/23:14:38:40:990 	 index:2100 
2015/06/23:14:38:41:029 	 index:2101 
2015/06/23:14:38:41:069 	 index:2102 
2015/06/23:14:38:41:109 	 index:2103 
2015/06/23:14:38:41:151 	 index:2104 
2015/06/23:14:38:41:189 	 index:2105 
2015/06/23:14:38:41:229 	 index:2106 
2015/06/23:14:38:41:272 	 index:2107 
2015/06/23:14:38:41:312 	 index:2108 
2015/06/23:14:38:41:350 	 index:2109 
2015/06/23:14:38:41:391 	 index:2110 
2015/06/23:14:38:41:430 	 index:2111 
2015/06/23:14:38:41:470 	 index:2112 
2015/06/23:14:38:41:511 	 index:2113 
2015/06/23:14:38:41:552 	 index:2114 
2015/06/23:14:38:41:592 	 index:2115 
2015/06/23:14:38:41:630 	 index:2116 
2015/06/23:14:38:41:671 	 index:2117 
2015/06/23:14:38:41:711 	 index:2118 
2015/06/23:14:38:41:751 	 index:2119 
2015/06/23:14:38:41:790 	 index:2120 
2015/06/23:14:38:41:831 	 index:2121 
2015/06/23:14:38:41:870 	 index:2122 
2015/06/23:14:38:41:910 	 index:2123 
2015/06/23:14:38:41:952 	 index:2124 
2015/06/23:14:38:41:991 	 index:2125 
2015/06/23:14:38:42:033 	 index:2126 
2015/06/23:14:38:42:072 	 index:2127 
2015/06/23:14:38:42:111 	 index:2128 
2015/06/23:14:38:42:153 	 index:2129 
2015/06/23:14:38:42:192 	 index:2130 
2015/06/23:14:38:42:231 	 index:2131 
2015/06/23:14:38:42:272 	 index:2132 
2015/06/23:14:38:42:311 	 index:2133 
2015/06/23:14:38:42:351 	 index:2134 
2015/06/23:14:38:42:392 	 index:2135 
2015/06/23:14:38:42:433 	 index:2136 
2015/06/23:14:38:42:471 	 index:2137 
2015/06/23:14:38:42:511 	 index:2138 
2015/06/23:14:38:42:553 	 index:2139 
2015/06/23:14:38:42:592 	 index:2140 
2015/06/23:14:38:42:632 	 index:2141 
2015/06/23:14:38:42:673 	 index:2142 
2015/06/23:14:38:42:712 	 index:2143 
2015/06/23:14:38:42:756 	 index:2144 
2015/06/23:14:38:42:793 	 index:2145 
2015/06/23:14:38:42:832 	 index:2146 
2015/06/23:14:38:42:872 	 index:2147 
2015/06/23:14:38:42:913 	 index:2148 
2015/06/23:14:38:42:953 	 index:2149 
2015/06/23:14:38:42:994 	 index:2150 
2015/06/23:14:38:43:033 	 index:2151 
2015/06/23:14:38:43:075 	 index:2152 
2015/06/23:14:38:43:113 	 index:2153 
2015/06/23:14:38:43:154 	 index:2154 
2015/06/23:14:38:43:193 	 index:2155 
2015/06/23:14:38:43:234 	 index:2156 
2015/06/23:14:38:43:277 	 index:2157 
2015/06/23:14:38:43:312 	 index:2158 
2015/06/23:14:38:43:358 	 index:2159 
2015/06/23:14:38:43:398 	 index:2160 
2015/06/23:14:38:43:442 	 index:2161 
2015/06/23:14:38:43:472 	 index:2162 
2015/06/23:14:38:43:517 	 index:2163 
2015/06/23:14:38:43:554 	 index:2164 
2015/06/23:14:38:43:595 	 index:2165 
2015/06/23:14:38:43:639 	 index:2166 
2015/06/23:14:38:43:673 	 index:2167 
2015/06/23:14:38:43:715 	 index:2168 
2015/06/23:14:38:43:755 	 index:2169 
2015/06/23:14:38:43:796 	 index:2170 
2015/06/23:14:38:43:834 	 index:2171 
2015/06/23:14:38:43:874 	 index:2172 
2015/06/23:14:38:43:914 	 index:2173 
2015/06/23:14:38:43:956 	 index:2174 
2015/06/23:14:38:43:996 	 index:2175 
2015/06/23:14:38:44:034 	 index:2176 
2015/06/23:14:38:44:074 	 index:2177 
2015/06/23:14:38:44:116 	 index:2178 
2015/06/23:14:38:44:155 	 index:2179 
2015/06/23:14:38:44:195 	 index:2180 
2015/06/23:14:38:44:235 	 index:2181 
2015/06/23:14:38:44:275 	 index:2182 
2015/06/23:14:38:44:317 	 index:2183 
2015/06/23:14:38:44:355 	 index:2184 
2015/06/23:14:38:44:395 	 index:2185 
2015/06/23:14:38:44:436 	 index:2186 
2015/06/23:14:38:44:475 	 index:2187 
2015/06/23:14:38:44:515 	 index:2188 
2015/06/23:14:38:44:557 	 index:2189 
2015/06/23:14:38:44:595 	 index:2190 
2015/06/23:14:38:44:635 	 index:2191 
2015/06/23:14:38:44:677 	 index:2192 
2015/06/23:14:38:44:715 	 index:2193 
2015/06/23:14:38:44:755 	 index:2194 
2015/06/23:14:38:44:797 	 index:2195 
2015/06/23:14:38:44:836 	 index:2196 
2015/06/23:14:38:44:876 	 index:2197 
2015/06/23:14:38:44:918 	 index:2198 
2015/06/23:14:38:44:956 	 index:2199 
2015/06/23:14:38:44:998 	 index:2200 
2015/06/23:14:38:45:037 	 index:2201 
2015/06/23:14:38:45:076 	 index:2202 
2015/06/23:14:38:45:117 	 index:2203 
2015/06/23:14:38:45:156 	 index:2204 
2015/06/23:14:38:45:195 	 index:2205 
2015/06/23:14:38:45:237 	 index:2206 
2015/06/23:14:38:45:277 	 index:2207 
2015/06/23:14:38:45:317 	 index:2208 
2015/06/23:14:38:45:358 	 index:2209 
2015/06/23:14:38:45:396 	 index:2210 
2015/06/23:14:38:45:436 	 index:2211 
2015/06/23:14:38:45:479 	 index:2212 
2015/06/23:14:38:45:516 	 index:2213 
2015/06/23:14:38:45:557 	 index:2214 
2015/06/23:14:38:45:597 	 index:2215 
2015/06/23:14:38:45:636 	 index:2216 
2015/06/23:14:38:45:678 	 index:2217 
2015/06/23:14:38:45:718 	 index:2218 
2015/06/23:14:38:45:758 	 index:2219 
2015/06/23:14:38:45:798 	 index:2220 
2015/06/23:14:38:45:837 	 index:2221 
2015/06/23:14:38:45:879 	 index:2222 
2015/06/23:14:38:45:918 	 index:2223 
2015/06/23:14:38:45:958 	 index:2224 
2015/06/23:14:38:45:999 	 index:2225 
2015/06/23:14:38:46:038 	 index:2226 
2015/06/23:14:38:46:077 	 index:2227 
2015/06/23:14:38:46:118 	 index:2228 
2015/06/23:14:38:46:159 	 index:2229 
2015/06/23:14:38:46:198 	 index:2230 
2015/06/23:14:38:46:238 	 index:2231 
2015/06/23:14:38:46:279 	 index:2232 
2015/06/23:14:38:46:318 	 index:2233 
2015/06/23:14:38:46:359 	 index:2234 
2015/06/23:14:38:46:399 	 index:2235 
2015/06/23:14:38:46:440 	 index:2236 
2015/06/23:14:38:46:477 	 index:2237 
2015/06/23:14:38:46:518 	 index:2238 
2015/06/23:14:38:46:558 	 index:2239 
2015/06/23:14:38:46:599 	 index:2240 
2015/06/23:14:38:46:639 	 index:2241 
2015/06/23:14:38:46:678 	 index:2242 
2015/06/23:14:38:46:718 	 index:2243 
2015/06/23:14:38:46:759 	 index:2244 
2015/06/23:14:38:46:799 	 index:2245 
2015/06/23:14:38:46:838 	 index:2246 
2015/06/23:14:38:46:880 	 index:2247 
2015/06/23:14:38:46:918 	 index:2248 
2015/06/23:14:38:46:961 	 index:2249 
2015/06/23:14:38:47:000 	 index:2250 
2015/06/23:14:38:47:041 	 index:2251 
2015/06/23:14:38:47:078 	 index:2252 
2015/06/23:14:38:47:119 	 index:2253 
2015/06/23:14:38:47:159 	 index:2254 
2015/06/23:14:38:47:198 	 index:2255 
2015/06/23:14:38:47:240 	 index:2256 
2015/06/23:14:38:47:279 	 index:2257 
2015/06/23:14:38:47:318 	 index:2258 
2015/06/23:14:38:47:360 	 index:2259 
2015/06/23:14:38:47:402 	 index:2260 
2015/06/23:14:38:47:488 	 index:2261 
2015/06/23:14:38:47:497 	 index:2262 
2015/06/23:14:38:47:520 	 index:2263 
2015/06/23:14:38:47:561 	 index:2264 
2015/06/23:14:38:47:601 	 index:2265 
2015/06/23:14:38:47:642 	 index:2266 
2015/06/23:14:38:47:679 	 index:2267 
2015/06/23:14:38:47:721 	 index:2268 
2015/06/23:14:38:47:760 	 index:2269 
2015/06/23:14:38:47:800 	 index:2270 
2015/06/23:14:38:47:841 	 index:2271 
2015/06/23:14:38:47:881 	 index:2272 
2015/06/23:14:38:47:919 	 index:2273 
2015/06/23:14:38:47:961 	 index:2274 
2015/06/23:14:38:48:004 	 index:2275 
2015/06/23:14:38:48:061 	 index:2276 
2015/06/23:14:38:48:082 	 index:2277 
2015/06/23:14:38:48:121 	 index:2278 
2015/06/23:14:38:48:162 	 index:2279 
2015/06/23:14:38:48:202 	 index:2280 
2015/06/23:14:38:48:241 	 index:2281 
2015/06/23:14:38:48:280 	 index:2282 
2015/06/23:14:38:48:322 	 index:2283 
2015/06/23:14:38:48:362 	 index:2284 
2015/06/23:14:38:48:403 	 index:2285 
2015/06/23:14:38:48:439 	 index:2286 
2015/06/23:14:38:48:482 	 index:2287 
2015/06/23:14:38:48:522 	 index:2288 
2015/06/23:14:38:48:561 	 index:2289 
2015/06/23:14:38:48:601 	 index:2290 
2015/06/23:14:38:48:640 	 index:2291 
2015/06/23:14:38:48:682 	 index:2292 
2015/06/23:14:38:48:722 	 index:2293 
2015/06/23:14:38:48:762 	 index:2294 
2015/06/23:14:38:48:802 	 index:2295 
2015/06/23:14:38:48:842 	 index:2296 
2015/06/23:14:38:48:883 	 index:2297 
2015/06/23:14:38:48:922 	 index:2298 
2015/06/23:14:38:48:962 	 index:2299 
2015/06/23:14:38:49:003 	 index:2300 
2015/06/23:14:38:49:042 	 index:2301 
2015/06/23:14:38:49:082 	 index:2302 
2015/06/23:14:38:49:124 	 index:2303 
2015/06/23:14:38:49:163 	 index:2304 
2015/06/23:14:38:49:203 	 index:2305 
2015/06/23:14:38:49:242 	 index:2306 
2015/06/23:14:38:49:282 	 index:2307 
2015/06/23:14:38:49:322 	 index:2308 
2015/06/23:14:38:49:364 	 index:2309 
2015/06/23:14:38:49:404 	 index:2310 
2015/06/23:14:38:49:443 	 index:2311 
2015/06/23:14:38:49:482 	 index:2312 
2015/06/23:14:38:49:524 	 index:2313 
2015/06/23:14:38:49:563 	 index:2314 
2015/06/23:14:38:49:605 	 index:2315 
2015/06/23:14:38:49:643 	 index:2316 
2015/06/23:14:38:49:683 	 index:2317 
2015/06/23:14:38:49:723 	 index:2318 
2015/06/23:14:38:49:762 	 index:2319 
2015/06/23:14:38:49:804 	 index:2320 
2015/06/23:14:38:49:843 	 index:2321 
2015/06/23:14:38:49:883 	 index:2322 
2015/06/23:14:38:49:925 	 index:2323 
2015/06/23:14:38:49:964 	 index:2324 
2015/06/23:14:38:50:003 	 index:2325 
2015/06/23:14:38:50:058 	 index:2326 
2015/06/23:14:38:50:083 	 index:2327 
2015/06/23:14:38:50:123 	 index:2328 
2015/06/23:14:38:50:164 	 index:2329 
2015/06/23:14:38:50:203 	 index:2330 
2015/06/23:14:38:50:243 	 index:2331 
2015/06/23:14:38:50:284 	 index:2332 
2015/06/23:14:38:50:323 	 index:2333 
2015/06/23:14:38:50:365 	 index:2334 
2015/06/23:14:38:50:403 	 index:2335 
2015/06/23:14:38:50:444 	 index:2336 
2015/06/23:14:38:50:483 	 index:2337 
2015/06/23:14:38:50:530 	 index:2338 
2015/06/23:14:38:50:566 	 index:2339 
2015/06/23:14:38:50:604 	 index:2340 
2015/06/23:14:38:50:643 	 index:2341 
2015/06/23:14:38:50:685 	 index:2342 
2015/06/23:14:38:50:726 	 index:2343 
2015/06/23:14:38:50:764 	 index:2344 
2015/06/23:14:38:50:806 	 index:2345 
2015/06/23:14:38:50:845 	 index:2346 
2015/06/23:14:38:50:884 	 index:2347 
2015/06/23:14:38:50:923 	 index:2348 
2015/06/23:14:38:50:965 	 index:2349 
2015/06/23:14:38:51:005 	 index:2350 
2015/06/23:14:38:51:049 	 index:2351 
2015/06/23:14:38:51:085 	 index:2352 
2015/06/23:14:38:51:125 	 index:2353 
2015/06/23:14:38:51:165 	 index:2354 
2015/06/23:14:38:51:205 	 index:2355 
2015/06/23:14:38:51:246 	 index:2356 
2015/06/23:14:38:51:285 	 index:2357 
2015/06/23:14:38:51:325 	 index:2358 
2015/06/23:14:38:51:367 	 index:2359 
2015/06/23:14:38:51:406 	 index:2360 
2015/06/23:14:38:51:478 	 index:2361 
2015/06/23:14:38:51:488 	 index:2362 
2015/06/23:14:38:51:527 	 index:2363 
2015/06/23:14:38:51:565 	 index:2364 
2015/06/23:14:38:51:605 	 index:2365 
2015/06/23:14:38:51:647 	 index:2366 
2015/06/23:14:38:51:685 	 index:2367 
2015/06/23:14:38:51:724 	 index:2368 
2015/06/23:14:38:51:766 	 index:2369 
2015/06/23:14:38:51:805 	 index:2370 
2015/06/23:14:38:51:847 	 index:2371 
2015/06/23:14:38:51:887 	 index:2372 
2015/06/23:14:38:51:925 	 index:2373 
2015/06/23:14:38:51:967 	 index:2374 
2015/06/23:14:38:52:007 	 index:2375 
2015/06/23:14:38:52:048 	 index:2376 
2015/06/23:14:38:52:088 	 index:2377 
2015/06/23:14:38:52:127 	 index:2378 
2015/06/23:14:38:52:168 	 index:2379 
2015/06/23:14:38:52:207 	 index:2380 
2015/06/23:14:38:52:247 	 index:2381 
2015/06/23:14:38:52:287 	 index:2382 
2015/06/23:14:38:52:326 	 index:2383 
2015/06/23:14:38:52:369 	 index:2384 
2015/06/23:14:38:52:407 	 index:2385 
2015/06/23:14:38:52:447 	 index:2386 
2015/06/23:14:38:52:488 	 index:2387 
2015/06/23:14:38:52:529 	 index:2388 
2015/06/23:14:38:52:567 	 index:2389 
2015/06/23:14:38:52:608 	 index:2390 
2015/06/23:14:38:52:648 	 index:2391 
2015/06/23:14:38:52:687 	 index:2392 
2015/06/23:14:38:52:728 	 index:2393 
2015/06/23:14:38:52:767 	 index:2394 
2015/06/23:14:38:52:806 	 index:2395 
2015/06/23:14:38:52:848 	 index:2396 
2015/06/23:14:38:52:887 	 index:2397 
2015/06/23:14:38:52:927 	 index:2398 
2015/06/23:14:38:52:968 	 index:2399 
2015/06/23:14:38:53:008 	 index:2400 
2015/06/23:14:38:53:048 	 index:2401 
2015/06/23:14:38:53:089 	 index:2402 
2015/06/23:14:38:53:128 	 index:2403 
2015/06/23:14:38:53:168 	 index:2404 
2015/06/23:14:38:53:210 	 index:2405 
2015/06/23:14:38:53:248 	 index:2406 
2015/06/23:14:38:53:289 	 index:2407 
2015/06/23:14:38:53:329 	 index:2408 
2015/06/23:14:38:53:370 	 index:2409 
2015/06/23:14:38:53:410 	 index:2410 
2015/06/23:14:38:53:449 	 index:2411 
2015/06/23:14:38:53:489 	 index:2412 
2015/06/23:14:38:53:529 	 index:2413 
2015/06/23:14:38:53:571 	 index:2414 
2015/06/23:14:38:53:609 	 index:2415 
2015/06/23:14:38:53:650 	 index:2416 
2015/06/23:14:38:53:690 	 index:2417 
2015/06/23:14:38:53:728 	 index:2418 
2015/06/23:14:38:53:770 	 index:2419 
2015/06/23:14:38:53:809 	 index:2420 
2015/06/23:14:38:53:850 	 index:2421 
2015/06/23:14:38:53:889 	 index:2422 
2015/06/23:14:38:53:928 	 index:2423 
2015/06/23:14:38:53:970 	 index:2424 
2015/06/23:14:38:54:010 	 index:2425 
2015/06/23:14:38:54:048 	 index:2426 
2015/06/23:14:38:54:090 	 index:2427 
2015/06/23:14:38:54:129 	 index:2428 
2015/06/23:14:38:54:170 	 index:2429 
2015/06/23:14:38:54:210 	 index:2430 
2015/06/23:14:38:54:250 	 index:2431 
2015/06/23:14:38:54:290 	 index:2432 
2015/06/23:14:38:54:330 	 index:2433 
2015/06/23:14:38:54:372 	 index:2434 
2015/06/23:14:38:54:410 	 index:2435 
2015/06/23:14:38:54:450 	 index:2436 
2015/06/23:14:38:54:492 	 index:2437 
2015/06/23:14:38:54:530 	 index:2438 
2015/06/23:14:38:54:571 	 index:2439 
2015/06/23:14:38:54:611 	 index:2440 
2015/06/23:14:38:54:650 	 index:2441 
2015/06/23:14:38:54:690 	 index:2442 
2015/06/23:14:38:54:731 	 index:2443 
2015/06/23:14:38:54:774 	 index:2444 
2015/06/23:14:38:54:811 	 index:2445 
2015/06/23:14:38:54:852 	 index:2446 
2015/06/23:14:38:54:890 	 index:2447 
2015/06/23:14:38:54:932 	 index:2448 
